lang,tid,sportid,brandid,translatedtext,objecttype,basetid,original,version
de,daznbetde_CN_U-3809,FBL,daznbetde,U20 Gaucho ,competition,CN_U-3809,U20 Gaucho - Brazil,5
de,daznbetde_CN_U-3810,FBL,daznbetde,"Cup, Frauen ",competition,CN_U-3810,"Cup, Women - Austria",5
de,daznbetde_CN_U-3890,FBL,daznbetde,Salzburger Liga ,competition,CN_U-3890,Salzburger Liga - Austria Amateur,5
de,daznbetde_CN_U-3897,FBL,daznbetde,"Southeast Asian Games, Frauen ",competition,CN_U-3897,"Southeast Asian Games, Women - International",5
de,daznbetde_CN_U-3922,FBL,daznbetde,U19 Coupe Gambardella ,competition,CN_U-3922,U19 Coupe Gambardella - France,5
de,daznbetde_CN_U-3968,FBL,daznbetde,"Tasmanien Statewide Cup, Frauen ",competition,CN_U-3968,"Tasmania Statewide Cup, Women - Australia",5
de,daznbetde_CN_U-3971,FBL,daznbetde,Super Cup ,competition,CN_U-3971,Super Cup - Liberia,5
de,daznbetde_CN_U-3981,FBL,daznbetde,Treca NL ,competition,CN_U-3981,Treca NL - Croatia,5
de,daznbetde_CN_U-3987,FBL,daznbetde,"U20 Gaucho, Serie A1 ",competition,CN_U-3987,"U20 Gaucho, Serie A1 - Brazil",5
de,daznbetde_CN_U-4007,FBL,daznbetde,China League 2 ,competition,CN_U-4007,China League 2 - China,5
de,daznbetde_CN_U-4017,FBL,daznbetde,"Lebanese League, Frauen ",competition,CN_U-4017,"Lebanese League, Women - Lebanon",5
de,daznbetde_CN_U-4023,FBL,daznbetde,"Division de Honor, Clausura ",competition,CN_U-4023,"Division de Honor, Clausura - Paraguay",5
de,daznbetde_CN_U-4042,FBL,daznbetde,A,competition,CN_U-4042,"A-Junioren-Bundesliga, Sonderspielrunde, M. Round - Germany Amateur",5
de,daznbetde_CN_U-4052,FBL,daznbetde,Campeonato Reservas U20 ,competition,CN_U-4052,Campeonato Reservas U20 - Bolivia,5
de,daznbetde_CN_U-4080,FBL,daznbetde,"Suomen Cup, Frauen ",competition,CN_U-4080,"Suomen Cup, Women - Finland",5
de,daznbetde_CN_U-4082,FBL,daznbetde,Emir Cup ,competition,CN_U-4082,Emir Cup - Kuwait,5
de,daznbetde_CN_U-4087,FBL,daznbetde,"Carioca, Serie C ",competition,CN_U-4087,"Carioca, Serie C - Brazil",5
de,daznbetde_CN_U-4126,FBL,daznbetde,U21 Cup ,competition,CN_U-4126,U21 Cup - Algeria,5
de,daznbetde_CN_U-4175,FBL,daznbetde,Moscow Region Championship ,competition,CN_U-4175,Moscow Region Championship - Russia,5
de,daznbetde_CN_U-4204,FBL,daznbetde,U20 Weltmeisterschaft ,competition,CN_U-4204,U20 World Cup - International Youth,5
de,daznbetde_CN_U-4216,FBL,daznbetde,Campeonato De Reserva De Primera Division C ,competition,CN_U-4216,Campeonato De Reserva De Primera Division C - Argentina,5
de,daznbetde_CN_U-4231,FBL,daznbetde,U23 Taca Revelacao ,competition,CN_U-4231,U23 Taca Revelacao - Portugal,5
de,daznbetde_CN_U-4232,FBL,daznbetde,Nizhny Novgorod Region Higher League ,competition,CN_U-4232,Nizhny Novgorod Region Higher League - Russia,5
de,daznbetde_CN_U-4257,FBL,daznbetde,Golden Ring Cup ,competition,CN_U-4257,Golden Ring Cup - Russia,5
de,daznbetde_CN_U-4258,FBL,daznbetde,Aiteo Cup ,competition,CN_U-4258,Aiteo Cup - Nigeria,5
de,daznbetde_CN_U-4263,FBL,daznbetde,"West State League 1, Frauen ",competition,CN_U-4263,"West State League 1, Women - Australia",5
de,daznbetde_CN_U-4275,FBL,daznbetde,USL W League ,competition,CN_U-4275,USL W League - USA,5
de,daznbetde_CN_U-4276,FBL,daznbetde,USL League Two ,competition,CN_U-4276,USL League Two - USA,5
de,daznbetde_CN_U-4286,FBL,daznbetde,Copa Paulista ,competition,CN_U-4286,Copa Paulista - Brazil,5
de,daznbetde_CN_U-4300,FBL,daznbetde,M3 League ,competition,CN_U-4300,M3 League - Malaysia,5
de,daznbetde_CN_U-4301,FBL,daznbetde,Premier League ,competition,CN_U-4301,Premier League - Zanzibar,5
de,daznbetde_CN_U-4304,FBL,daznbetde,"Victoria Premier League, Frauen ",competition,CN_U-4304,"Victoria Premier League, Women - Australia",5
de,daznbetde_CN_U-4309,FBL,daznbetde,Super Cup ,competition,CN_U-4309,Super Cup - Tajikistan,5
de,daznbetde_CN_U-4310,FBL,daznbetde,FA Cup ,competition,CN_U-4310,FA Cup - China,5
de,daznbetde_CN_U-4333,FBL,daznbetde,Ontario League 1 ,competition,CN_U-4333,Ontario League 1 - Canada,5
de,daznbetde_CN_U-4358,FBL,daznbetde,"Liga Nacional, Relegation Playoff ",competition,CN_U-4358,"Liga Nacional, Relegation Playoff - Honduras",5
de,daznbetde_CN_U-4362,FBL,daznbetde,Mato,competition,CN_U-4362,Mato-Grossense 2nd Division - Brazil,5
de,daznbetde_CN_U-4395,FBL,daznbetde,Shield Cup ,competition,CN_U-4395,Shield Cup - Jordan,5
de,daznbetde_CN_U-4397,FBL,daznbetde,Copa Campeones de Division de Honor Juvenil ,competition,CN_U-4397,Copa Campeones de Division de Honor Juvenil - Spain,5
de,daznbetde_CN_U-4437,FBL,daznbetde,U20 Mineiro ,competition,CN_U-4437,U20 Mineiro - Brazil,5
de,daznbetde_CN_U-4398,FBL,daznbetde,"3rd League, Playoffs (4) ",competition,CN_U-4398,"3rd League, Playoffs (4) - Greece",5
de,daznbetde_CN_U-4427,FBL,daznbetde,League Cup ,competition,CN_U-4427,League Cup - United Arab Emirates,5
de,daznbetde_CN_U-4430,FBL,daznbetde,"Regional Cup, Final round ",competition,CN_U-4430,"Regional Cup, Final round - Greece",5
de,daznbetde_CN_U-4436,FBL,daznbetde,"Carioca, Serie A2 ",competition,CN_U-4436,"Carioca, Serie A2 - Brazil",5
de,daznbetde_CN_U-4438,FBL,daznbetde,U20 Cearense ,competition,CN_U-4438,U20 Cearense - Brazil,5
de,daznbetde_CN_U-4439,FBL,daznbetde,Republic of Tatarstan Cup ,competition,CN_U-4439,Republic of Tatarstan Cup - Russia,5
de,daznbetde_CN_U-4454,FBL,daznbetde,Blue Stars / FIFA Youth Cup ,competition,CN_U-4454,Blue Stars / FIFA Youth Cup - International Youth,5
de,daznbetde_CN_U-4455,FBL,daznbetde,"U19 FIFA Youth Cup, Frauen ",competition,CN_U-4455,"U19 FIFA Youth Cup, Women - International Youth",5
de,daznbetde_CN_U-4472,FBL,daznbetde,Division 1 ,competition,CN_U-4472,Division 1 - Kuwait,5
de,daznbetde_CN_U-4487,FBL,daznbetde,"Promotion to 3rd League, Group 3 ",competition,CN_U-4487,"Promotion to 3rd League, Group 3 - Greece",5
de,daznbetde_CN_U-4489,FBL,daznbetde,Cup ,competition,CN_U-4489,Cup - Kyrgyzstan,5
de,daznbetde_CN_U-4491,FBL,daznbetde,Trofeo de Campeones de la Liga Profesional ,competition,CN_U-4491,Trofeo de Campeones de la Liga Profesional - Argentina,5
de,daznbetde_CN_U-4492,FBL,daznbetde,Frauen League ,competition,CN_U-4492,Women League - Jordan,5
de,daznbetde_CN_U-4497,FBL,daznbetde,"Promotion to 3rd League, Group 1 ",competition,CN_U-4497,"Promotion to 3rd League, Group 1 - Greece",5
de,daznbetde_CN_U-4500,FBL,daznbetde,"Primera Division, Frauen ",competition,CN_U-4500,"Primera Division, Women - Nicaragua",5
de,daznbetde_CN_U-4508,FBL,daznbetde,Divize F ,competition,CN_U-4508,Divize F - Czech Republic,5
de,daznbetde_CN_U-4509,FBL,daznbetde,Emperor Cup ,competition,CN_U-4509,Emperor Cup - Japan,5
de,daznbetde_CN_U-4515,FBL,daznbetde,"Serie D, Prom. Playoffs ",competition,CN_U-4515,"Serie D, Prom. Playoffs - Italy",5
de,daznbetde_CN_U-4518,FBL,daznbetde,"Weißrussland Cup, Frauen ",competition,CN_U-4518,"Belarus Cup, Women - Belarus",5
de,daznbetde_CN_U-4528,FBL,daznbetde,OFC Champions League ,competition,CN_U-4528,OFC Champions League - International Clubs,5
de,daznbetde_CN_U-4530,FBL,daznbetde,Meghalaya State League ,competition,CN_U-4530,Meghalaya State League - India,5
de,daznbetde_CN_U-4531,FBL,daznbetde,Copa Simon Bolivar ,competition,CN_U-4531,Copa Simon Bolivar - Bolivia,5
de,daznbetde_CN_U-4545,FBL,daznbetde,"West State League 1, Reserves ",competition,CN_U-4545,"West State League 1, Reserves - Australia",5
de,daznbetde_CN_U-4546,FBL,daznbetde,League 1 British Columbia ,competition,CN_U-4546,League 1 British Columbia - Canada,5
de,daznbetde_CN_U-4561,FBL,daznbetde,Republic of Bashkortostan Championship ,competition,CN_U-4561,Republic of Bashkortostan Championship - Russia,5
de,daznbetde_CN_U-4582,FBL,daznbetde,"Baiano, Serie B ",competition,CN_U-4582,"Baiano, Serie B - Brazil",5
de,daznbetde_CN_U-4600,FBL,daznbetde,U20 Acreano ,competition,CN_U-4600,U20 Acreano - Brazil,5
de,daznbetde_CN_U-4623,FBL,daznbetde,Saint Petersburg First League ,competition,CN_U-4623,Saint Petersburg First League - Russia,5
de,daznbetde_CN_U-4670,FBL,daznbetde,"U20 Ykkonen, Lohko B ",competition,CN_U-4670,"U20 Ykkonen, Lohko B - Finland",5
de,daznbetde_CN_U-4681,FBL,daznbetde,Copa de SM La Reina ,competition,CN_U-4681,Copa de SM La Reina - Spain,5
de,daznbetde_CN_U-4699,FBL,daznbetde,"Serie C,  Promotion Playoffs ",competition,CN_U-4699,"Serie C,  Promotion Playoffs - Italy",5
de,daznbetde_CN_U-4703,FBL,daznbetde,U19 Club Friendly Games ,competition,CN_U-4703,U19 Club Friendly Games - International Youth,5
de,daznbetde_CN_U-4727,FBL,daznbetde,Reserveligaen ,competition,CN_U-4727,Reserveligaen - Denmark Amateur,5
de,daznbetde_CN_U-4728,FBL,daznbetde,Cup ,competition,CN_U-4728,Cup - Mongolia,5
de,daznbetde_CN_U-4731,FBL,daznbetde,Reserve League ,competition,CN_U-4731,Reserve League - Peru,5
de,daznbetde_CN_U-4734,FBL,daznbetde,Copa Bolivien U20 ,competition,CN_U-4734,Copa Bolivia U20 - Bolivia,5
de,daznbetde_CN_U-4735,FBL,daznbetde,Zone Golden Ring ,competition,CN_U-4735,Zone Golden Ring - Russia,5
de,daznbetde_CN_U-4737,FBL,daznbetde,"Promotion to 3rd League, Group 7 ",competition,CN_U-4737,"Promotion to 3rd League, Group 7 - Greece",5
de,daznbetde_CN_U-4738,FBL,daznbetde,"Promotion to 3rd League, Group 4 ",competition,CN_U-4738,"Promotion to 3rd League, Group 4 - Greece",5
de,daznbetde_CN_U-4739,FBL,daznbetde,Saint Petersburg Higher League ,competition,CN_U-4739,Saint Petersburg Higher League - Russia,5
de,daznbetde_CN_U-4743,FBL,daznbetde,League Cup ,competition,CN_U-4743,League Cup - Senegal,5
de,daznbetde_CN_U-4754,FBL,daznbetde,Amazonense U20 ,competition,CN_U-4754,Amazonense U20 - Brazil,5
de,daznbetde_CN_U-4762,FBL,daznbetde,U20  Mato,competition,CN_U-4762,U20  Mato-Grossense - Brazil,5
de,daznbetde_CN_U-4766,FBL,daznbetde,"Uganda Cup, Frauen ",competition,CN_U-4766,"Uganda Cup, Women - Uganda",5
de,daznbetde_CN_U-4767,FBL,daznbetde,Shield Cup ,competition,CN_U-4767,Shield Cup - Kenya,5
de,daznbetde_CN_U-4779,FBL,daznbetde,"Serie C,  Relegation Playoffs ",competition,CN_U-4779,"Serie C,  Relegation Playoffs - Italy",5
de,daznbetde_CN_U-4790,FBL,daznbetde,Lettland Cup ,competition,CN_U-4790,Latvia Cup - Latvia,5
de,daznbetde_CN_U-4813,FBL,daznbetde,"U20 WAFU Zone B Cup, Frauen ",competition,CN_U-4813,"U20 WAFU Zone B Cup, Women - International Youth",5
de,daznbetde_CN_U-4832,FBL,daznbetde,2nd Division ,competition,CN_U-4832,2nd Division - Vietnam,5
de,daznbetde_CN_U-4833,FBL,daznbetde,"Promotion to 3rd League, Group 6 ",competition,CN_U-4833,"Promotion to 3rd League, Group 6 - Greece",5
de,daznbetde_CN_U-4834,FBL,daznbetde,"Baltic League, Frauen ",competition,CN_U-4834,"Baltic League, Women - International Clubs",5
de,daznbetde_CN_U-4835,FBL,daznbetde,"U20 CONCACAF Championship, Frauen ",competition,CN_U-4835,"U20 CONCACAF Championship, Women - International Youth",5
de,daznbetde_CN_U-4836,FBL,daznbetde,National League ,competition,CN_U-4836,National League - Myanmar,5
de,daznbetde_CN_U-4882,FBL,daznbetde,Republic of Dagestan Championship ,competition,CN_U-4882,Republic of Dagestan Championship - Russia,5
de,daznbetde_CN_U-4886,FBL,daznbetde,"Catarinense, Serie B ",competition,CN_U-4886,"Catarinense, Serie B - Brazil",5
de,daznbetde_CN_U-4889,FBL,daznbetde,"Promotion to 3rd League, Group 8 ",competition,CN_U-4889,"Promotion to 3rd League, Group 8 - Greece",5
de,daznbetde_CN_U-4891,FBL,daznbetde,Kroatienn Frauen Cup ,competition,CN_U-4891,Croatian Women Cup - Croatia,5
de,daznbetde_CN_U-4892,FBL,daznbetde,Steiermark Unterliga Süd ,competition,CN_U-4892,Steiermark Unterliga Süd - Austria Amateur,5
de,daznbetde_CN_U-4893,FBL,daznbetde,Steiermark Unterliga Center ,competition,CN_U-4893,Steiermark Unterliga Center - Austria Amateur,5
de,daznbetde_CN_U-4906,FBL,daznbetde,"Tercera Federacion, Playoffs ",competition,CN_U-4906,"Tercera Federacion, Playoffs - Spain Amateur",5
de,daznbetde_CN_U-4908,FBL,daznbetde,"Ykkonen, Frauen ",competition,CN_U-4908,"Ykkonen, Women - Finland",5
de,daznbetde_CN_U-4909,FBL,daznbetde,Coppa Titano ,competition,CN_U-4909,Coppa Titano - San Marino,5
de,daznbetde_CN_U-4915,FBL,daznbetde,"U20 Carioca, Serie B1 ",competition,CN_U-4915,"U20 Carioca, Serie B1 - Brazil",5
de,daznbetde_CN_U-4916,FBL,daznbetde,NorZone Premier League ,competition,CN_U-4916,NorZone Premier League - Australia,5
de,daznbetde_CN_U-4917,FBL,daznbetde,Zone Privolzhye ,competition,CN_U-4917,Zone Privolzhye - Russia,5
de,daznbetde_CN_U-4930,FBL,daznbetde,Coupe de Kamerun ,competition,CN_U-4930,Coupe de Cameroon - Cameroon,5
de,daznbetde_CN_U-4932,FBL,daznbetde,Saint Petersburg Cup ,competition,CN_U-4932,Saint Petersburg Cup - Russia,5
de,daznbetde_CN_U-4942,FBL,daznbetde,Intercontinental Cup ,competition,CN_U-4942,Intercontinental Cup - International,5
de,daznbetde_CN_U-4959,FBL,daznbetde,"U20 Carioca, Serie B2 ",competition,CN_U-4959,"U20 Carioca, Serie B2 - Brazil",5
de,daznbetde_CN_U-4965,FBL,daznbetde,"Challenge Cup, Frauen ",competition,CN_U-4965,"Challenge Cup, Women - Northern Ireland",5
de,daznbetde_CN_U-4966,FBL,daznbetde,Steirer Cup ,competition,CN_U-4966,Steirer Cup - Austria,5
de,daznbetde_CN_U-4968,FBL,daznbetde,Coppa Italia Serie D ,competition,CN_U-4968,Coppa Italia Serie D - Italy,5
de,daznbetde_CN_U-4978,FBL,daznbetde,Mazedonien Cup ,competition,CN_U-4978,Macedonia Cup - North Macedonia,5
de,daznbetde_CN_U-5013,FBL,daznbetde,TT Premier League ,competition,CN_U-5013,TT Premier League - Trinidad and Tobago,5
de,daznbetde_CN_U-5048,FBL,daznbetde,Division One ,competition,CN_U-5048,Division One - Ghana,5
de,daznbetde_CN_U-5099,FBL,daznbetde,"Oberliga, Playoffs ",competition,CN_U-5099,"Oberliga, Playoffs - Germany Amateur",5
de,daznbetde_CN_U-5102,FBL,daznbetde,Toulon Tournament ,competition,CN_U-5102,Toulon Tournament - International Youth,5
de,daznbetde_CN_U-5132,FBL,daznbetde,Canadian Soccer League ,competition,CN_U-5132,Canadian Soccer League - Canada,5
de,daznbetde_CN_U-5136,FBL,daznbetde,"Serbien Cup, Frauen ",competition,CN_U-5136,"Serbia Cup, Women - Serbia",5
de,daznbetde_CN_U-5137,FBL,daznbetde,"Coppa Italia, Frauen ",competition,CN_U-5137,"Coppa Italia, Women - Italy",5
de,daznbetde_CN_U-5138,FBL,daznbetde,"Promotion to 3rd League, Group 5 ",competition,CN_U-5138,"Promotion to 3rd League, Group 5 - Greece",5
de,daznbetde_CN_U-5142,FBL,daznbetde,"Kroatien Cup, Frauen ",competition,CN_U-5142,"Croatia Cup, Women - Croatia",5
de,daznbetde_CN_U-5143,FBL,daznbetde,Bayernliga Relegation/Promotion ,competition,CN_U-5143,Bayernliga Relegation/Promotion - Germany Amateur,5
de,daznbetde_CN_U-5144,FBL,daznbetde,Liga IV ,competition,CN_U-5144,Liga IV - Romania,5
de,daznbetde_CN_U-5146,FBL,daznbetde,Westfalenpokal ,competition,CN_U-5146,Westfalenpokal - Germany Amateur,5
de,daznbetde_CN_U-5147,FBL,daznbetde,Landespokal Mittelrhein ,competition,CN_U-5147,Landespokal Mittelrhein - Germany Amateur,5
de,daznbetde_CN_U-5156,FBL,daznbetde,Regionalliga Playoffs ,competition,CN_U-5156,Regionalliga Playoffs - Germany Amateur,5
de,daznbetde_CN_U-5177,FBL,daznbetde,National League ,competition,CN_U-5177,National League - Kyrgyzstan,5
de,daznbetde_CN_U-5190,FBL,daznbetde,Preferente Autonomica ,competition,CN_U-5190,Preferente Autonomica - Spain,5
de,daznbetde_CN_U-5204,FBL,daznbetde,Regional Pferente Madrid ,competition,CN_U-5204,Regional Pferente Madrid - Spain,5
de,daznbetde_CN_U-5211,FBL,daznbetde,Steiermark Unterliga West ,competition,CN_U-5211,Steiermark Unterliga West - Austria Amateur,5
de,daznbetde_CN_U-5235,FBL,daznbetde,Copa de la Liga ,competition,CN_U-5235,Copa de la Liga - Argentina,5
de,daznbetde_CN_U-5244,FBL,daznbetde,UEFA Regions Cup ,competition,CN_U-5244,UEFA Regions Cup - International,5
de,daznbetde_CN_U-5246,FBL,daznbetde,"Amazonense, Frauen ",competition,CN_U-5246,"Amazonense, Women - Brazil",5
de,daznbetde_CN_U-5262,FBL,daznbetde,"Third League, Playoffs ",competition,CN_U-5262,"Third League, Playoffs - Bulgaria",5
de,daznbetde_CN_U-5306,FBL,daznbetde,"Club Friendly Games, Frauen ",competition,CN_U-5306,"Club Friendly Games, Women - International Clubs",5
de,daznbetde_CN_U-5307,FBL,daznbetde,National Second Division ,competition,CN_U-5307,National Second Division - South Africa,5
de,daznbetde_CN_U-5324,FBL,daznbetde,"Druga Liga, FBiH ",competition,CN_U-5324,"Druga Liga, FBiH - Bosnia & Herzegovina",5
de,daznbetde_CN_U-5325,FBL,daznbetde,EFL Cup ,competition,CN_U-5325,EFL Cup - England,5
de,daznbetde_CN_U-5331,FBL,daznbetde,FA Cup ,competition,CN_U-5331,FA Cup - Fiji,5
de,daznbetde_CN_U-5332,FBL,daznbetde,Megye I. ,competition,CN_U-5332,Megye I. - Hungary,5
de,daznbetde_CN_U-5333,FBL,daznbetde,"Superliga, Frauen ",competition,CN_U-5333,"Superliga, Women - Serbia",5
de,daznbetde_CN_U-5334,FBL,daznbetde,U21 Tasmanien Statewide Cup ,competition,CN_U-5334,U21 Tasmania Statewide Cup - Australia,5
de,daznbetde_CN_U-5344,FBL,daznbetde,U19 Soccer League ,competition,CN_U-5344,U19 Soccer League - Georgia,5
de,daznbetde_CN_U-5345,FBL,daznbetde,"Karnataka A Division, Frauen ",competition,CN_U-5345,"Karnataka A Division, Women - India",5
de,daznbetde_CN_U-5362,FBL,daznbetde,CAFA Nations Cup ,competition,CN_U-5362,CAFA Nations Cup - International,5
de,daznbetde_CN_U-5378,FBL,daznbetde,U19 Europameisterschaft ,competition,CN_U-5378,U19 European Championship - International Youth,5
de,daznbetde_CN_U-5381,FBL,daznbetde,Super Cup ,competition,CN_U-5381,Super Cup - Germany,5
de,daznbetde_CN_U-5390,FBL,daznbetde,Western Australien Night Series State League ,competition,CN_U-5390,Western Australia Night Series State League - Australia,5
de,daznbetde_CN_U-5392,FBL,daznbetde,Johan Cruijff Schaal ,competition,CN_U-5392,Johan Cruijff Schaal - Netherlands,5
de,daznbetde_CN_U-5404,FBL,daznbetde,Stavropol Krai Championship ,competition,CN_U-5404,Stavropol Krai Championship - Russia,5
de,daznbetde_CN_U-5411,FBL,daznbetde,U23 WAFF Championship ,competition,CN_U-5411,U23 WAFF Championship - International Youth,5
de,daznbetde_CN_U-5434,FBL,daznbetde,UEFA Super Cup ,competition,CN_U-5434,UEFA Super Cup - International Clubs,5
de,daznbetde_CN_U-5440,FBL,daznbetde,Republic of Chechen Championship ,competition,CN_U-5440,Republic of Chechen Championship - Russia,5
de,daznbetde_CN_U-5441,FBL,daznbetde,"U20 Ykkonen, Lohko A ",competition,CN_U-5441,"U20 Ykkonen, Lohko A - Finland",5
de,daznbetde_CN_U-5446,FBL,daznbetde,U23 West Asia Championship ,competition,CN_U-5446,U23 West Asia Championship - International Youth,5
de,daznbetde_CN_U-5474,FBL,daznbetde,"County Antrim Shield Challenge Cup, Frauen ",competition,CN_U-5474,"County Antrim Shield Challenge Cup, Women - Northern Ireland",5
de,daznbetde_CN_U-5493,FBL,daznbetde,League Cup ,competition,CN_U-5493,League Cup - Scotland,5
de,daznbetde_CN_U-5548,FBL,daznbetde,U20 Paraibano ,competition,CN_U-5548,U20 Paraibano - Brazil,5
de,daznbetde_CN_U-5549,FBL,daznbetde,Super Cup ,competition,CN_U-5549,Super Cup - Italy,5
de,daznbetde_CN_U-5550,FBL,daznbetde,Waratah Cup ,competition,CN_U-5550,Waratah Cup - Australia,5
de,daznbetde_CN_U-5553,FBL,daznbetde,"Russland Cup, Frauen ",competition,CN_U-5553,"Russian Cup, Women - Russia",5
de,daznbetde_CN_U-5554,FBL,daznbetde,"Super Cup, Frauen ",competition,CN_U-5554,"Super Cup, Women - Russia",5
de,daznbetde_CN_U-5555,FBL,daznbetde,2nd Division ,competition,CN_U-5555,2nd Division - Egypt,5
de,daznbetde_CN_U-5557,FBL,daznbetde,"U20 Gaucho, Serie A2 ",competition,CN_U-5557,"U20 Gaucho, Serie A2 - Brazil",5
de,daznbetde_CN_U-5569,FBL,daznbetde,"Victoria State Knockout Cup, Frauen ",competition,CN_U-5569,"Victoria State Knockout Cup, Women - Australia",5
de,daznbetde_CN_U-5573,FBL,daznbetde,SAFF Championship ,competition,CN_U-5573,SAFF Championship - International,5
de,daznbetde_CN_U-5587,FBL,daznbetde,"League Cup, Frauen ",competition,CN_U-5587,"League Cup, Women - Northern Ireland",5
de,daznbetde_CN_U-5621,FBL,daznbetde,"Cup, Frauen ",competition,CN_U-5621,"Cup, Women - Uzbekistan",5
de,daznbetde_CN_U-5622,FBL,daznbetde,"Coupe de la Ligue, Frauen ",competition,CN_U-5622,"Coupe de la Ligue, Women - Algeria",5
de,daznbetde_CN_U-5632,FBL,daznbetde,"Cearense, Serie C ",competition,CN_U-5632,"Cearense, Serie C - Brazil",5
de,daznbetde_CN_U-5633,FBL,daznbetde,Kaliningrad Region Championship ,competition,CN_U-5633,Kaliningrad Region Championship - Russia,5
de,daznbetde_CN_U-5673,FBL,daznbetde,"Alagoano, Serie B U23 ",competition,CN_U-5673,"Alagoano, Serie B U23 - Brazil",5
de,daznbetde_CN_U-5674,FBL,daznbetde,"Liga MX, Apertura ",competition,CN_U-5674,"Liga MX, Apertura - Mexico",5
de,daznbetde_CN_U-5675,FBL,daznbetde,"U19 Europameisterschaft, Frauen ",competition,CN_U-5675,"U19 European Championship, Women - International Youth",5
de,daznbetde_CN_U-5725,FBL,daznbetde,Super Cup ,competition,CN_U-5725,Super Cup - Poland,5
de,daznbetde_CN_U-5736,FBL,daznbetde,Copa FGF ,competition,CN_U-5736,Copa FGF - Brazil,5
de,daznbetde_CN_U-5807,FBL,daznbetde,National Super League ,competition,CN_U-5807,National Super League - Guyana,5
de,daznbetde_CN_U-5816,FBL,daznbetde,Malawi Cup ,competition,CN_U-5816,Malawi Cup - Malawi,5
de,daznbetde_CN_U-5832,FBL,daznbetde,Kcc Pre,competition,CN_U-5832,Kcc Pre-Season Cup - Cambodia,5
de,daznbetde_CN_U-5833,FBL,daznbetde,CAF U23 Championship ,competition,CN_U-5833,CAF U23 Championship - International Youth,5
