brandid,sportid,lang,objecttype,pattern,recordtype,version,description
daznbetde,FBL,de,WINNER2D-FLGM1OT-GL,"{""langdescription"": [{""desc"": ""$period$ - 1x2"", ""pluralcount"": ""One""}, {""desc"": ""$period$ - 1x2"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ - 1x2"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ - 1x2"", ""pluralcount"": ""Other""}]}",mar,3,$period$ - 1x2
daznbetde,FBL,de,WINNER2D-E-WS-15-CUSTOM-GL,"{""langdescription"": [{""desc"": ""Jederzeit $scoretype$Torschütze"", ""pluralcount"": ""One""}, {""desc"": ""Jederzeit $scoretype$Torschütze"", ""pluralcount"": ""Few""}, {""desc"": ""Jederzeit $scoretype$Torschütze"", ""pluralcount"": ""Many""}, {""desc"": ""Jederzeit $scoretype$Torschütze"", ""pluralcount"": ""Other""}]}",mar,3,Jederzeit $scoretype$Torschütze
daznbetde,FBL,de,WINNERN-PP-FLGMOT-GL,"{""langdescription"": [{""desc"": ""$player$ - Player Assists (Including Overtime)"", ""pluralcount"": ""One""}, {""desc"": ""$player$ - Player Assists (Including Overtime)"", ""pluralcount"": ""Few""}, {""desc"": ""$player$ - Player Assists (Including Overtime)"", ""pluralcount"": ""Many""}, {""desc"": ""$player$ - Player Assists (Including Overtime)"", ""pluralcount"": ""Other""}]}",mar,2,$player$ - Player Assists (Including Overtime)
daznbetde,FBL,de,WINNERN-PPS-FLGMOT,"{""langdescription"": [{""desc"": ""$player$ Player Passes [incl. Extension]"", ""pluralcount"": ""One""}, {""desc"":""$player$ Player Passes [incl. Extension]"", ""pluralcount"": ""Few""}, {""desc"": ""$player$ Player Passes [incl. Extension]"", ""pluralcount"": ""Many""}, {""desc"": ""$player$ Player Passes [incl. Extension]"", ""pluralcount"": ""Other""}]}",mar,2,$player$ Player Passes [incl. Extension]
daznbetde,FBL,de,WINNERN-PPS-FLGMOT-GL,"{""langdescription"": [{""desc"": ""$player$ - Player Passes (Including Overtime)"", ""pluralcount"": ""One""}, {""desc"": ""$player$ - Player Passes (Including Overtime)"", ""pluralcount"": ""Few""}, {""desc"": ""$player$ - Player Passes (Including Overtime)"", ""pluralcount"": ""Many""}, {""desc"": ""$player$ - Player Passes (Including Overtime)"", ""pluralcount"": ""Other""}]}",mar,2,$player$ - Player Passes (Including Overtime)
daznbetde,FBL,de,WHOSCORES2-G-1B-1HLF-R_CARD,"{""langdescription"": [{""desc"": ""$period$ - $participant1$ - Sending Off"", ""pluralcount"": ""One""}, {""desc"": ""$period$ - $participant1$ - Sending Off"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ - $participant1$ - Sending Off"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ - $participant1$ - Sending Off"", ""pluralcount"": ""Other""}]}",mar,2,$period$ - $participant1$ - Sending Off
daznbetde,FBL,de,WHOSCORES2-G-1B-1B-CUSTOM,"{""langdescription"": [{""desc"": ""$period$ - $participant1$ - Sending Off"", ""pluralcount"": ""One""}, {""desc"": ""$period$ - $participant1$ - Sending Off"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ - $participant1$ - Sending Off"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ - $participant1$ - Sending Off"", ""pluralcount"": ""Other""}]}",mar,2,$period$ - $participant1$ - Sending Off
daznbetde,FBL,de,WINNERN-PS-FLGMOT-GL,"{""langdescription"": [{""desc"": ""$player$ - Player Shots (Including Overtime)"", ""pluralcount"": ""One""}, {""desc"": ""$player$ - Player Shots (Including Overtime)"", ""pluralcount"": ""Few""}, {""desc"": ""$player$ - Player Shots (Including Overtime)"", ""pluralcount"": ""Many""}, {""desc"": ""$player$ - Player Shots (Including Overtime)"", ""pluralcount"": ""Other""}]}",mar,2,$player$ - Player Shots (Including Overtime)
daznbetde,FBL,de,WINNERN-PS-GL-FLGMOT-GL,"{""langdescription"": [{""desc"": ""$player$ - Player Shots On Goal (Including Overtime)"", ""pluralcount"": ""One""}, {""desc"": ""$player$ - Player Shots On Goal (Including Overtime)"", ""pluralcount"": ""Few""}, {""desc"": ""$player$ - Player Shots On Goal (Including Overtime)"", ""pluralcount"": ""Many""}, {""desc"": ""$player$ - Player Shots On Goal (Including Overtime)"", ""pluralcount"": ""Other""}]}",mar,2,$player$ - Player Shots On Goal (Including Overtime)
daznbetde,FBL,de,WHOSCORES2-G-12B-FLGM-R_CARD,"{""langdescription"": [{""desc"": ""$period$ Sending Off"", ""pluralcount"": ""One""}, {""desc"": ""$period$ Sending Off"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ Sending Off"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ Sending Off"", ""pluralcount"": ""Other""}]}",mar,2,$period$ Sending Off
daznbetde,FBL,de,WINNERN-PT-FLGMOT-GL,"{""langdescription"": [{""desc"": ""$player$ - Player Tackle (Including Overtime)"", ""pluralcount"": ""One""}, {""desc"": ""$player$ - Player Tackle (Including Overtime)"", ""pluralcount"": ""Few""}, {""desc"": ""$player$ - Player Tackle (Including Overtime)"", ""pluralcount"": ""Many""}, {""desc"": ""$player$ - Player Tackle (Including Overtime)"", ""pluralcount"": ""Other""}]}",mar,2,$player$ - Player Tackle (Including Overtime)
daznbetde,FBL,de,WHOSCORES2-G-12B-CUSTOM-R_CARD,"{""langdescription"": [{""desc"": ""$period$ Sending Off"", ""pluralcount"": ""One""}, {""desc"": ""$period$ Sending Off"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ Sending Off"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ Sending Off"", ""pluralcount"": ""Other""}]}",mar,2,$period$ Sending Off
daznbetde,FBL,de,WHOSCORES2-G-12B-1HLF-R_CARD,"{""langdescription"": [{""desc"": ""$period$ - Sending Off"", ""pluralcount"": ""One""}, {""desc"": ""$period$ - Sending Off"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ - Sending Off"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ - Sending Off"", ""pluralcount"": ""Other""}]}",mar,2,$period$ - Sending Off
daznbetde,FBL,de,TOTALS-OU-TT-FLGMOT-GL,"{""langdescription"": [{""desc"": ""$player$ Total Tackle Over/Under $line$"", ""pluralcount"": ""One""}, {""desc"": ""$player$ Total Tackle Over/Under $line$"", ""pluralcount"": ""Few""}, {""desc"": ""$player$ Total Tackle Over/Under $line$"", ""pluralcount"": ""Many""}, {""desc"": ""$player$ Total Tackle Over/Under $line$"", ""pluralcount"": ""Other""}]}",mar,2,$player$ Total Tackle Over/Under $line$
daznbetde,FBL,de,TOTALS-OU-TS-GL-FLGMOT-GL,"{""langdescription"": [{""desc"": ""$player$ Total Shots On Goal Over/Under $line$"", ""pluralcount"": ""One""}, {""desc"": ""$player$ Total Shots On Goal Over/Under $line$"", ""pluralcount"": ""Few""}, {""desc"": ""$player$ Total Shots On Goal Over/Under $line$"", ""pluralcount"": ""Many""}, {""desc"": ""$player$ Total Shots On Goal Over/Under $line$"", ""pluralcount"": ""Other""}]}",mar,2,$player$ Total Shots On Goal Over/Under $line$
daznbetde,FBL,de,TOTALS-OU-TS-FLGMOT-GL,"{""langdescription"": [{""desc"": ""$player$ Total Shots Over/Under $line$"", ""pluralcount"": ""One""}, {""desc"": ""$player$ Total Shots Over/Under $line$"", ""pluralcount"": ""Few""}, {""desc"": ""$player$ Total Shots Over/Under $line$"", ""pluralcount"": ""Many""}, {""desc"": ""$player$ Total Shots Over/Under $line$"", ""pluralcount"": ""Other""}]}",mar,2,$player$ Total Shots Over/Under $line$
daznbetde,FBL,de,TOTALS-OU-TP-FLGMOT-GL,"{""langdescription"": [{""desc"": ""$player$ Total Passes Over/Under $line$"", ""pluralcount"": ""One""}, {""desc"": ""$player$ Total Passes Over/Under $line$"", ""pluralcount"": ""Few""}, {""desc"": ""$player$ Total Passes Over/Under $line$"", ""pluralcount"": ""Many""}, {""desc"": ""$player$ Total Passes Over/Under $line$"", ""pluralcount"": ""Other""}]}",mar,2,$player$ Total Passes Over/Under $line$
daznbetde,FBL,de,TOTALS-B-PENALTIES-GL,"{""langdescription"": [{""desc"": ""$period$ - Total Bands $scoretype$s $variant$"", ""pluralcount"": ""One""}, {""desc"": ""$period$ - Total Bands $scoretype$s $variant$"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ - Total Bands $scoretype$s $variant$"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ - Total Bands $scoretype$s $variant$"", ""pluralcount"": ""Other""}]}",mar,2,$period$ - Total Bands $scoretype$s $variant$
daznbetde,FBL,de,TOTALS-B-FLGM-CORNER,"{""langdescription"": [{""desc"": ""$period$ Total Bands $scoretype$s $variant$"", ""pluralcount"": ""One""}, {""desc"": ""$period$ Total Bands $scoretype$s $variant$"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ Total Bands $scoretype$s $variant$"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ Total Bands $scoretype$s $variant$"", ""pluralcount"": ""Other""}]}",mar,2,$period$ Total Bands $scoretype$s $variant$
daznbetde,FBL,de,WINNERN-A-FLGM,"{""langdescription"": [{""desc"": ""Player To Score A Hat Trick"", ""pluralcount"": ""One""}, {""desc"": ""Player To Score A Hat Trick"", ""pluralcount"": ""Few""}, {""desc"": ""Player To Score A Hat Trick"", ""pluralcount"": ""Many""}, {""desc"": ""Player To Score A Hat Trick"", ""pluralcount"": ""Other""}]}",mar,2,Player To Score A Hat Trick
daznbetde,FBL,de,TOTALS-B-1HLF-CORNER,"{""langdescription"": [{""desc"": ""$period$ Total Bands $scoretype$s $variant$"", ""pluralcount"": ""One""}, {""desc"": ""$period$ Total Bands $scoretype$s $variant$"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ Total Bands $scoretype$s $variant$"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ Total Bands $scoretype$s $variant$"", ""pluralcount"": ""Other""}]}",mar,2,$period$ Total Bands $scoretype$s $variant$
daznbetde,FBL,de,TOTALS-B-1-FLGM-CORNER,"{""langdescription"": [{""desc"": ""$period$ Total Home Bands $scoretype$s $variant$"", ""pluralcount"": ""One""}, {""desc"": ""$period$ Total Home Bands $scoretype$s $variant$"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ Total Home Bands $scoretype$s $variant$"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ Total Home Bands $scoretype$s $variant$"", ""pluralcount"": ""Other""}]}",mar,2,$period$ Total Home Bands $scoretype$s $variant$
daznbetde,FBL,de,WINNERN-A-HATRICK-FLGM-GL,"{""langdescription"": [{""desc"": ""Player To Score A Hat Trick"", ""pluralcount"": ""One""}, {""desc"": ""Player To Score A Hat Trick"", ""pluralcount"": ""Few""}, {""desc"": ""Player To Score A Hat Trick"", ""pluralcount"": ""Many""}, {""desc"": ""Player To Score A Hat Trick"", ""pluralcount"": ""Other""}]}",mar,2,Player To Score A Hat Trick
daznbetde,FBL,de,TOTALS-B-1-1HLF-CORNER,"{""langdescription"": [{""desc"": ""$period$ - Total Home Bands $scoretype$s $variant$"", ""pluralcount"": ""One""}, {""desc"": ""$period$ - Total Home Bands $scoretype$s $variant$"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ - Total Home Bands $scoretype$s $variant$"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ - Total Home Bands $scoretype$s $variant$"", ""pluralcount"": ""Other""}]}",mar,2,$period$ - Total Home Bands $scoretype$s $variant$
daznbetde,FBL,de,PERIOD-E&&WHOSCORES2-G-B-FLGM-GL,"{""langdescription"": [{""desc"": ""Overtime And Goal"", ""pluralcount"": ""One""}, {""desc"": ""Overtime And Goal"", ""pluralcount"": ""Few""}, {""desc"": ""Overtime And Goal"", ""pluralcount"": ""Many""}, {""desc"": ""Overtime And Goal"", ""pluralcount"": ""Other""}]}",mar,2,Overtime And Goal
daznbetde,FBL,de,WINNER2D-D||WHOSCORES2-G-12N-FLGM-GL,"{""langdescription"": [{""desc"": ""$period$ Away Or Any Clean Sheet"", ""pluralcount"": ""One""}, {""desc"": ""$period$ Away Or Any Clean Sheet"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ Away Or Any Clean Sheet"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ Away Or Any Clean Sheet"", ""pluralcount"": ""Other""}]}",mar,2,$period$ Away Or Any Clean Sheet
daznbetde,FBL,de,WINNER2D-CUSTOM-GL,"{""langdescription"": [{""desc"":  ""($fromminute$-$tominute$ Minute) - 1X2"", ""pluralcount"": ""One""}, {""desc"":  ""($fromminute$-$tominute$ Minute) - 1X2"", ""pluralcount"": ""Few""}, {""desc"":  ""($fromminute$-$tominute$ Minute) - 1X2"", ""pluralcount"": ""Many""}, {""desc"":  ""($fromminute$-$tominute$ Minute) - 1X2"", ""pluralcount"": ""Other""}]}",mar,2,($fromminute$-$tominute$ Minute) - 1X2
daznbetde,FBL,de,WINNER2D-2||WHOSCORES2-G-12N-FLGM-GL,"{""langdescription"": [{""desc"": ""$period$ Away Or Any Clean Sheet"", ""pluralcount"": ""One""}, {""desc"": ""$period$ Away Or Any Clean Sheet"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ Away Or Any Clean Sheet"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ Away Or Any Clean Sheet"", ""pluralcount"": ""Other""}]}",mar,2,$period$ Away Or Any Clean Sheet
daznbetde,FBL,de,WINNER2D-2||TOTALS-OU-U-FLGM-GL,"{""langdescription"": [{""desc"": ""$period$ Away Or Under $line$"", ""pluralcount"": ""One""}, {""desc"": ""$period$ Away Or Under $line$"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ Away Or Under $line$"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ Away Or Under $line$"", ""pluralcount"": ""Other""}]}",mar,2,$period$ Away Or Under $line$
daznbetde,FBL,de,WINNER2D-2||TOTALS-OU-O-FLGM-GL,"{""langdescription"": [{""desc"": ""$period$ Away Or Over $line$"", ""pluralcount"": ""One""}, {""desc"": ""$period$ Away Or Over $line$"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ Away Or Over $line$"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ Away Or Over $line$"", ""pluralcount"": ""Other""}]}",mar,2,$period$ Away Or Over $line$
daznbetde,FBL,de,WINNER2D-1||WHOSCORES2-G-12N-FLGM-GL,"{""langdescription"": [{""desc"": ""$period$ Home Or Any Clean Sheet"", ""pluralcount"": ""One""}, {""desc"": ""$period$ Home Or Any Clean Sheet"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ Home Or Any Clean Sheet"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ Home Or Any Clean Sheet"", ""pluralcount"": ""Other""}]}",mar,2,$period$ Home Or Any Clean Sheet
daznbetde,FBL,de,WINNER2D-1||TOTALS-OU-U-FLGM-GL,"{""langdescription"": [{""desc"": ""$period$ Home Or Under $line$"", ""pluralcount"": ""One""}, {""desc"": ""$period$ Home Or Under $line$"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ Home Or Under $line$"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ Home Or Under $line$"", ""pluralcount"": ""Other""}]}",mar,2,$period$ Home Or Under $line$
daznbetde,FBL,de,WINNER2D-1||TOTALS-OU-O-FLGM-GL,"{""langdescription"": [{""desc"": ""$period$ Home Or Over $line$"", ""pluralcount"": ""One""}, {""desc"": ""$period$ Home Or Over $line$"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ Home Or Over $line$"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ Home Or Over $line$"", ""pluralcount"": ""Other""}]}",mar,2,$period$ Home Or Over $line$
daznbetde,FBL,de,WINNER2D-1HLF-GL,"{""langdescription"": [{""desc"": ""$period$ - 1x2"", ""pluralcount"": ""One""}, {""desc"": ""$period$ - 1x2"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ - 1x2"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ - 1x2"", ""pluralcount"": ""Other""}]}",mar,2,$period$ - 1x2
daznbetde,FBL,de,WINNERN-PC-FLGMOT-GL,"{""langdescription"": [{""desc"": ""$player$ - Player To Be Carded (Including Overtime)"", ""pluralcount"": ""One""}, {""desc"": ""$player$ - Player To Be Carded (Including Overtime)"", ""pluralcount"": ""Few""}, {""desc"": ""$player$ - Player To Be Carded (Including Overtime)"", ""pluralcount"": ""Many""}, {""desc"": ""$player$ - Player To Be Carded (Including Overtime)"", ""pluralcount"": ""Other""}]}",mar,2,$player$ - Player To Be Carded (Including Overtime)
daznbetde,FBL,de,WHOSCORES2-G-2B-FLGM-R_CARD,"{""langdescription"": [{""desc"": ""$period$ $participant2$ - Sending Off"", ""pluralcount"": ""One""}, {""desc"": ""$period$ $participant2$ - Sending Off"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ $participant2$ - Sending Off"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ $participant2$ - Sending Off"", ""pluralcount"": ""Other""}]}",mar,2,$period$ $participant2$ - Sending Off
daznbetde,FBL,de,WHOSCORES2-G-2B-CUSTOM-R_CARD,"{""langdescription"": [{""desc"": ""$period$ - $participant2$ - Sending Off"", ""pluralcount"": ""One""}, {""desc"": ""$period$ - $participant2$ - Sending Off"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ - $participant2$ - Sending Off"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ - $participant2$ - Sending Off"", ""pluralcount"": ""Other""}]}",mar,2,$period$ - $participant2$ - Sending Off
daznbetde,FBL,de,WINNERN-PG-FLGMOT-GL,"{""langdescription"": [{""desc"": ""$player$ - Player Goals (Including Overtime)"", ""pluralcount"": ""One""}, {""desc"": ""$player$ - Player Goals (Including Overtime)"", ""pluralcount"": ""Few""}, {""desc"": ""$player$ - Player Goals (Including Overtime)"", ""pluralcount"": ""Many""}, {""desc"": ""$player$ - Player Goals (Including Overtime)"", ""pluralcount"": ""Other""}]}",mar,2,$player$ - Player Goals (Including Overtime)
daznbetde,FBL,de,WHOSCORES2-G-2B-1HLF-R_CARD,"{""langdescription"": [{""desc"": ""$period$ - $participant2$ - Sending Off"", ""pluralcount"": ""One""}, {""desc"": ""$period$ - $participant2$ - Sending Off"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ - $participant2$ - Sending Off"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ - $participant2$ - Sending Off"", ""pluralcount"": ""Other""}]}",mar,2,$period$ - $participant2$ - Sending Off
daznbetde,FBL,de,WHOSCORES2-G-1B-FLGM-R_CARD,"{""langdescription"": [{""desc"": ""$period$ $participant1$ - Sending Off"", ""pluralcount"": ""One""}, {""desc"": ""$period$ $participant1$ - Sending Off"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ $participant1$ - Sending Off"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ $participant1$ - Sending Off"", ""pluralcount"": ""Other""}]}",mar,2,$period$ $participant1$ - Sending Off
daznbetde,FBL,de,WHOSCORES2-G-1B-CUSTOM-R_CARD,"{""langdescription"": [{""desc"": ""$period$ $participant1$ - Sending Off"", ""pluralcount"": ""One""}, {""desc"": ""$period$ $participant1$ - Sending Off"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ $participant1$ - Sending Off"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ $participant1$ - Sending Off"", ""pluralcount"": ""Other""}]}",mar,2,$period$ $participant1$ - Sending Off
daznbetde,FBL,de,WHOSCORES2-G-1B-CUSTOM,"{""langdescription"": [{""desc"": ""$period$ - Sending Off"", ""pluralcount"": ""One""}, {""desc"": ""$period$ - Sending Off"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ - Sending Off"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ - Sending Off"", ""pluralcount"": ""Other""}]}",mar,2,$period$ - Sending Off
